Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W005,Ahmedabad,P006,107134,107134,30-05-2023
W006,Jaipur,P006,115711,114778,30-05-2023
W004,Mumbai,P001,54613,52894,31-05-2023
W005,Ahmedabad,P001,114200,113672,31-05-2023
W006,Jaipur,P001,117496,116374,31-05-2023
W004,Mumbai,P002,47267,45769,31-05-2023
W005,Ahmedabad,P002,115159,114128,31-05-2023
W006,Jaipur,P002,120951,120951,31-05-2023
W004,Mumbai,P003,49022,47554,31-05-2023
W005,Ahmedabad,P003,123178,121579,31-05-2023
W006,Jaipur,P003,117423,116408,31-05-2023
W004,Mumbai,P004,51608,50556,31-05-2023
W005,Ahmedabad,P004,113348,111495,31-05-2023
W006,Jaipur,P004,117275,116819,31-05-2023
W004,Mumbai,P005,49759,48525,31-05-2023
W005,Ahmedabad,P005,119445,118278,31-05-2023
W006,Jaipur,P005,103313,101885,31-05-2023
W004,Mumbai,P006,55571,54338,31-05-2023
W005,Ahmedabad,P006,108629,107816,31-05-2023
W006,Jaipur,P006,116273,115175,31-05-2023
W004,Mumbai,P001,54411,53049,01-06-2023
W005,Ahmedabad,P001,115189,115189,01-06-2023
W006,Jaipur,P001,117891,116141,01-06-2023
W004,Mumbai,P002,47210,45212,01-06-2023
W005,Ahmedabad,P002,115568,114866,01-06-2023
W006,Jaipur,P002,122391,121711,01-06-2023
W004,Mumbai,P003,49049,47526,01-06-2023
W005,Ahmedabad,P003,123074,121802,01-06-2023
W006,Jaipur,P003,117902,117382,01-06-2023
W004,Mumbai,P004,51599,50214,01-06-2023
W005,Ahmedabad,P004,112538,111108,01-06-2023
W006,Jaipur,P004,117861,116834,01-06-2023
W004,Mumbai,P005,49660,48818,01-06-2023
W005,Ahmedabad,P005,119413,118648,01-06-2023
W006,Jaipur,P005,103020,101884,01-06-2023
W004,Mumbai,P006,55618,55415,01-06-2023
W005,Ahmedabad,P006,109096,108128,01-06-2023
W006,Jaipur,P006,116454,116232,01-06-2023
W004,Mumbai,P001,54518,53375,02-06-2023
W005,Ahmedabad,P001,116658,115417,02-06-2023
W006,Jaipur,P001,117609,117110,02-06-2023
W004,Mumbai,P002,46394,45358,02-06-2023
W005,Ahmedabad,P002,116048,115107,02-06-2023
W006,Jaipur,P002,122892,122141,02-06-2023
W004,Mumbai,P003,48742,47720,02-06-2023
W005,Ahmedabad,P003,123018,121756,02-06-2023
W006,Jaipur,P003,118597,118326,02-06-2023
W004,Mumbai,P004,51616,51346,02-06-2023
W005,Ahmedabad,P004,112509,111287,02-06-2023
W006,Jaipur,P004,118235,118235,02-06-2023
W004,Mumbai,P005,50318,48466,02-06-2023
W005,Ahmedabad,P005,120148,119619,02-06-2023
W006,Jaipur,P005,103383,103166,02-06-2023
W004,Mumbai,P006,56962,56329,02-06-2023
W005,Ahmedabad,P006,109675,108695,02-06-2023
W006,Jaipur,P006,117779,117299,02-06-2023
W004,Mumbai,P001,54977,53149,03-06-2023
W005,Ahmedabad,P001,117019,116067,03-06-2023
W006,Jaipur,P001,118711,117625,03-06-2023
W004,Mumbai,P002,46912,44459,03-06-2023
W005,Ahmedabad,P002,116660,115394,03-06-2023
W006,Jaipur,P002,123694,123230,03-06-2023
W004,Mumbai,P003,48938,47492,03-06-2023
W005,Ahmedabad,P003,122974,122441,03-06-2023
W006,Jaipur,P003,119543,119019,03-06-2023
W004,Mumbai,P004,52810,51280,03-06-2023
W005,Ahmedabad,P004,112750,111428,03-06-2023
W006,Jaipur,P004,119698,118189,03-06-2023
W004,Mumbai,P005,50017,48687,03-06-2023
W005,Ahmedabad,P005,121170,120313,03-06-2023
W006,Jaipur,P005,104717,103127,03-06-2023
W004,Mumbai,P006,57744,55712,03-06-2023
W005,Ahmedabad,P006,110110,109254,03-06-2023
W006,Jaipur,P006,118713,117696,03-06-2023
W004,Mumbai,P001,54429,53657,04-06-2023
W005,Ahmedabad,P001,117346,116799,04-06-2023
W006,Jaipur,P001,118904,117672,04-06-2023
W004,Mumbai,P002,45961,44889,04-06-2023
W005,Ahmedabad,P002,116896,115385,04-06-2023
W006,Jaipur,P002,124732,124240,04-06-2023
W004,Mumbai,P003,48673,48187,04-06-2023
W005,Ahmedabad,P003,123621,123621,04-06-2023
W006,Jaipur,P003,120199,119454,04-06-2023
W004,Mumbai,P004,52390,51027,04-06-2023
W005,Ahmedabad,P004,112538,111753,04-06-2023
W006,Jaipur,P004,119298,118828,04-06-2023
W004,Mumbai,P005,49731,48085,04-06-2023
W005,Ahmedabad,P005,121356,120885,04-06-2023
W006,Jaipur,P005,104170,103694,04-06-2023
W004,Mumbai,P006,56833,53706,04-06-2023
W005,Ahmedabad,P006,110375,109623,04-06-2023
W006,Jaipur,P006,118817,117792,04-06-2023
W004,Mumbai,P001,54662,53158,05-06-2023
W005,Ahmedabad,P001,117803,116599,05-06-2023
W006,Jaipur,P001,118676,118163,05-06-2023
W004,Mumbai,P002,45946,44981,05-06-2023
W005,Ahmedabad,P002,116442,115682,05-06-2023
W006,Jaipur,P002,125297,124175,05-06-2023
W004,Mumbai,P003,49751,48182,05-06-2023
W005,Ahmedabad,P003,125185,124474,05-06-2023
W006,Jaipur,P003,121018,119952,05-06-2023
W004,Mumbai,P004,52317,50362,05-06-2023
W005,Ahmedabad,P004,113043,112521,05-06-2023
W006,Jaipur,P004,120117,119335,05-06-2023
W004,Mumbai,P005,49488,48017,05-06-2023
W005,Ahmedabad,P005,122288,121845,05-06-2023
W006,Jaipur,P005,105096,103495,05-06-2023
W004,Mumbai,P006,55163,53908,05-06-2023
W005,Ahmedabad,P006,111079,110863,05-06-2023
W006,Jaipur,P006,119248,119030,05-06-2023
W004,Mumbai,P001,54338,53061,06-06-2023
W005,Ahmedabad,P001,117779,117002,06-06-2023
W006,Jaipur,P001,119342,118594,06-06-2023
W004,Mumbai,P002,46088,45390,06-06-2023
W005,Ahmedabad,P002,116789,116318,06-06-2023
W006,Jaipur,P002,125281,123492,06-06-2023
W004,Mumbai,P003,49415,48119,06-06-2023
W005,Ahmedabad,P003,125707,124993,06-06-2023
W006,Jaipur,P003,121185,119519,06-06-2023
W004,Mumbai,P004,51849,50062,06-06-2023
W005,Ahmedabad,P004,114007,113058,06-06-2023
W006,Jaipur,P004,120821,120392,06-06-2023
W004,Mumbai,P005,49593,48348,06-06-2023
W005,Ahmedabad,P005,123421,122255,06-06-2023
W006,Jaipur,P005,105071,104328,06-06-2023
W004,Mumbai,P006,54982,54283,06-06-2023
W005,Ahmedabad,P006,111937,111373,06-06-2023
W006,Jaipur,P006,120103,119293,06-06-2023
W004,Mumbai,P001,54557,52984,07-06-2023
W005,Ahmedabad,P001,118497,117767,07-06-2023
W006,Jaipur,P001,120089,119358,07-06-2023
W004,Mumbai,P002,46401,45893,07-06-2023
W005,Ahmedabad,P002,117329,116348,07-06-2023
W006,Jaipur,P002,124503,123704,07-06-2023
W004,Mumbai,P003,49627,48626,07-06-2023
W005,Ahmedabad,P003,126501,126292,07-06-2023
W006,Jaipur,P003,121027,120545,07-06-2023
W004,Mumbai,P004,51309,49615,07-06-2023
W005,Ahmedabad,P004,114305,113821,07-06-2023
W006,Jaipur,P004,121638,120964,07-06-2023
W004,Mumbai,P005,49997,47948,07-06-2023
W005,Ahmedabad,P005,123904,123129,07-06-2023
W006,Jaipur,P005,105976,105547,07-06-2023
W004,Mumbai,P006,55608,54248,07-06-2023
W005,Ahmedabad,P006,112698,111330,07-06-2023
W006,Jaipur,P006,120617,119866,07-06-2023
W004,Mumbai,P001,54543,54018,08-06-2023
W005,Ahmedabad,P001,119326,118640,08-06-2023
W006,Jaipur,P001,120917,120470,08-06-2023
W004,Mumbai,P002,47182,46105,08-06-2023
W005,Ahmedabad,P002,117637,114728,08-06-2023
W006,Jaipur,P002,124992,123700,08-06-2023
W004,Mumbai,P003,50002,48318,08-06-2023
W005,Ahmedabad,P003,127668,126909,08-06-2023
W006,Jaipur,P003,121920,121175,08-06-2023
W004,Mumbai,P004,50903,48817,08-06-2023
W005,Ahmedabad,P004,115109,113911,08-06-2023
W006,Jaipur,P004,122251,122251,08-06-2023
W004,Mumbai,P005,49316,48108,08-06-2023
W005,Ahmedabad,P005,124497,123369,08-06-2023
W006,Jaipur,P005,106914,106914,08-06-2023
W004,Mumbai,P006,55557,54776,08-06-2023
W005,Ahmedabad,P006,112638,112106,08-06-2023
W006,Jaipur,P006,121174,120145,08-06-2023
W004,Mumbai,P001,55133,52415,09-06-2023
W005,Ahmedabad,P001,119755,118928,09-06-2023
W006,Jaipur,P001,121585,120655,09-06-2023
W004,Mumbai,P002,47220,44296,09-06-2023
W005,Ahmedabad,P002,115843,114802,09-06-2023
W006,Jaipur,P002,124815,123754,09-06-2023
W004,Mumbai,P003,49981,48731,09-06-2023
W005,Ahmedabad,P003,128571,128059,09-06-2023
W006,Jaipur,P003,122837,121578,09-06-2023
W004,Mumbai,P004,50367,48113,09-06-2023
W005,Ahmedabad,P004,115461,113991,09-06-2023
W006,Jaipur,P004,123800,122114,09-06-2023
W004,Mumbai,P005,49390,47920,09-06-2023
W005,Ahmedabad,P005,124651,124651,09-06-2023
W006,Jaipur,P005,108196,107726,09-06-2023
W004,Mumbai,P006,56050,54968,09-06-2023
W005,Ahmedabad,P006,113379,112697,09-06-2023
W006,Jaipur,P006,121418,120882,09-06-2023
W004,Mumbai,P001,53654,51731,10-06-2023
W005,Ahmedabad,P001,120167,120167,10-06-2023
W006,Jaipur,P001,121894,121630,10-06-2023
W004,Mumbai,P002,45545,43489,10-06-2023
W005,Ahmedabad,P002,116051,114834,10-06-2023
W006,Jaipur,P002,125003,123492,10-06-2023
W004,Mumbai,P003,50385,48475,10-06-2023
W005,Ahmedabad,P003,129713,128895,10-06-2023
W006,Jaipur,P003,123232,121855,10-06-2023
W004,Mumbai,P004,49223,46677,10-06-2023
W005,Ahmedabad,P004,115101,113603,10-06-2023
W006,Jaipur,P004,123223,122487,10-06-2023
W004,Mumbai,P005,49257,48016,10-06-2023
W005,Ahmedabad,P005,125988,125543,10-06-2023
W006,Jaipur,P005,109063,109063,10-06-2023
W004,Mumbai,P006,56322,55479,10-06-2023
W005,Ahmedabad,P006,114050,113354,10-06-2023
W006,Jaipur,P006,122235,120293,10-06-2023
W004,Mumbai,P001,53228,51030,11-06-2023
W005,Ahmedabad,P001,121664,120680,11-06-2023
W006,Jaipur,P001,123127,121591,11-06-2023
W004,Mumbai,P002,44713,42944,11-06-2023
W005,Ahmedabad,P002,116058,115832,11-06-2023
W006,Jaipur,P002,124716,124164,11-06-2023
W004,Mumbai,P003,49727,47676,11-06-2023
W005,Ahmedabad,P003,130147,129113,11-06-2023
W006,Jaipur,P003,123107,121867,11-06-2023
W004,Mumbai,P004,47753,46541,11-06-2023
W005,Ahmedabad,P004,114678,113840,11-06-2023
W006,Jaipur,P004,123562,122202,11-06-2023
W004,Mumbai,P005,49283,47937,11-06-2023
W005,Ahmedabad,P005,126810,126051,11-06-2023
W006,Jaipur,P005,110330,109287,11-06-2023
W004,Mumbai,P006,57077,55890,11-06-2023
W005,Ahmedabad,P006,114952,114395,11-06-2023
W006,Jaipur,P006,121891,120611,11-06-2023
W004,Mumbai,P001,52415,50669,12-06-2023
W005,Ahmedabad,P001,122065,121356,12-06-2023
W006,Jaipur,P001,122975,121999,12-06-2023
W004,Mumbai,P002,44239,43152,12-06-2023
W005,Ahmedabad,P002,117126,116867,12-06-2023
W006,Jaipur,P002,125458,124702,12-06-2023
W004,Mumbai,P003,49136,47543,12-06-2023
W005,Ahmedabad,P003,130573,129388,12-06-2023
W006,Jaipur,P003,123327,122787,12-06-2023
W004,Mumbai,P004,47907,46873,12-06-2023
W005,Ahmedabad,P004,115206,114161,12-06-2023
W006,Jaipur,P004,123568,121859,12-06-2023
W004,Mumbai,P005,49463,47584,12-06-2023
W005,Ahmedabad,P005,127577,126810,12-06-2023
W006,Jaipur,P005,110813,110073,12-06-2023
W004,Mumbai,P006,56942,55207,12-06-2023
W005,Ahmedabad,P006,115446,114935,12-06-2023
W006,Jaipur,P006,121662,121455,12-06-2023
W004,Mumbai,P001,52292,51822,13-06-2023
W005,Ahmedabad,P001,122979,121617,13-06-2023
W006,Jaipur,P001,123621,123101,13-06-2023
W004,Mumbai,P002,44270,42991,13-06-2023
W005,Ahmedabad,P002,117985,117502,13-06-2023
W006,Jaipur,P002,125819,124553,13-06-2023
W004,Mumbai,P003,48753,47069,13-06-2023
W005,Ahmedabad,P003,130598,130147,13-06-2023
W006,Jaipur,P003,123996,121920,13-06-2023
W004,Mumbai,P004,48426,46748,13-06-2023
W005,Ahmedabad,P004,115714,114996,13-06-2023
W006,Jaipur,P004,123411,122744,13-06-2023
W004,Mumbai,P005,49178,48472,13-06-2023
W005,Ahmedabad,P005,128403,127902,13-06-2023
W006,Jaipur,P005,111666,110696,13-06-2023
W004,Mumbai,P006,56380,55608,13-06-2023
W005,Ahmedabad,P006,116107,115171,13-06-2023
W006,Jaipur,P006,122627,121248,13-06-2023
W004,Mumbai,P001,53268,52184,14-06-2023
W005,Ahmedabad,P001,123063,122839,14-06-2023
W006,Jaipur,P001,124547,124025,14-06-2023
W004,Mumbai,P002,44617,42167,14-06-2023
W005,Ahmedabad,P002,119128,118336,14-06-2023
W006,Jaipur,P002,126178,125116,14-06-2023
W004,Mumbai,P003,48134,45587,14-06-2023
W005,Ahmedabad,P003,131212,130114,14-06-2023
W006,Jaipur,P003,122984,121721,14-06-2023
W004,Mumbai,P004,47945,45895,14-06-2023
W005,Ahmedabad,P004,116192,115419,14-06-2023
W006,Jaipur,P004,123940,122582,14-06-2023
W004,Mumbai,P005,50065,48148,14-06-2023
W005,Ahmedabad,P005,129495,128205,14-06-2023
W006,Jaipur,P005,112288,111833,14-06-2023
W004,Mumbai,P006,56961,55455,14-06-2023
W005,Ahmedabad,P006,116524,116261,14-06-2023
W006,Jaipur,P006,122601,122053,14-06-2023
W004,Mumbai,P001,53346,51647,15-06-2023
W005,Ahmedabad,P001,124001,123162,15-06-2023
W006,Jaipur,P001,125187,124963,15-06-2023
W004,Mumbai,P002,43529,42269,15-06-2023
W005,Ahmedabad,P002,119697,118763,15-06-2023
W006,Jaipur,P002,126477,125442,15-06-2023
W004,Mumbai,P003,47004,45195,15-06-2023
W005,Ahmedabad,P003,131530,131287,15-06-2023
W006,Jaipur,P003,123137,122873,15-06-2023
W004,Mumbai,P004,47165,45632,15-06-2023
W005,Ahmedabad,P004,116689,116168,15-06-2023
W006,Jaipur,P004,123852,123014,15-06-2023
W004,Mumbai,P005,49649,47836,15-06-2023
W005,Ahmedabad,P005,129706,129192,15-06-2023
W006,Jaipur,P005,113334,112354,15-06-2023
W004,Mumbai,P006,56496,55249,15-06-2023
W005,Ahmedabad,P006,117302,116542,15-06-2023
W006,Jaipur,P006,123094,122842,15-06-2023
W004,Mumbai,P001,53146,51252,16-06-2023
W005,Ahmedabad,P001,124661,123727,16-06-2023
W006,Jaipur,P001,126462,125664,16-06-2023
W004,Mumbai,P002,43722,42781,16-06-2023
W005,Ahmedabad,P002,120215,120215,16-06-2023
W006,Jaipur,P002,126894,125898,16-06-2023
W004,Mumbai,P003,46236,45262,16-06-2023
W005,Ahmedabad,P003,132327,131098,16-06-2023
W006,Jaipur,P003,123913,123913,16-06-2023
W004,Mumbai,P004,46954,44992,16-06-2023
W005,Ahmedabad,P004,117490,116055,16-06-2023
W006,Jaipur,P004,124336,122734,16-06-2023
W004,Mumbai,P005,49030,48270,16-06-2023
W005,Ahmedabad,P005,130386,129846,16-06-2023
W006,Jaipur,P005,113548,112253,16-06-2023
W004,Mumbai,P006,56532,56039,16-06-2023
W005,Ahmedabad,P006,117825,115792,16-06-2023
W006,Jaipur,P006,124124,123358,16-06-2023
W004,Mumbai,P001,52713,51701,17-06-2023
W005,Ahmedabad,P001,125188,124213,17-06-2023
W006,Jaipur,P001,127125,125369,17-06-2023
W004,Mumbai,P002,43948,41659,17-06-2023
W005,Ahmedabad,P002,121382,120385,17-06-2023
W006,Jaipur,P002,127065,126858,17-06-2023
W004,Mumbai,P003,46646,45074,17-06-2023
W005,Ahmedabad,P003,132481,132027,17-06-2023
W006,Jaipur,P003,125296,125053,17-06-2023
W004,Mumbai,P004,46338,45864,17-06-2023
W005,Ahmedabad,P004,117401,116954,17-06-2023
W006,Jaipur,P004,124080,122369,17-06-2023
W004,Mumbai,P005,49394,47659,17-06-2023
W005,Ahmedabad,P005,130970,130970,17-06-2023
W006,Jaipur,P005,113376,112126,17-06-2023
W004,Mumbai,P006,57210,55880,17-06-2023
W005,Ahmedabad,P006,116963,116466,17-06-2023
W006,Jaipur,P006,124528,123543,17-06-2023
W004,Mumbai,P001,53339,51033,18-06-2023
W005,Ahmedabad,P001,125851,125616,18-06-2023
W006,Jaipur,P001,127007,126421,18-06-2023
W004,Mumbai,P002,43188,42692,18-06-2023
W005,Ahmedabad,P002,121913,121157,18-06-2023
W006,Jaipur,P002,128386,127421,18-06-2023
W004,Mumbai,P003,46226,45193,18-06-2023
W005,Ahmedabad,P003,133179,132386,18-06-2023
W006,Jaipur,P003,126205,125477,18-06-2023
W004,Mumbai,P004,47435,45713,18-06-2023
W005,Ahmedabad,P004,118524,118021,18-06-2023
W006,Jaipur,P004,123939,123027,18-06-2023
W004,Mumbai,P005,49016,46750,18-06-2023
W005,Ahmedabad,P005,132327,131320,18-06-2023
W006,Jaipur,P005,113482,112993,18-06-2023
W004,Mumbai,P006,57115,55090,18-06-2023
W005,Ahmedabad,P006,117700,116885,18-06-2023
W006,Jaipur,P006,124777,123908,18-06-2023
W004,Mumbai,P001,52442,51443,19-06-2023
W005,Ahmedabad,P001,127024,125551,19-06-2023
W006,Jaipur,P001,127829,126646,19-06-2023
W004,Mumbai,P002,43790,42835,19-06-2023
W005,Ahmedabad,P002,122254,121472,19-06-2023
W006,Jaipur,P002,128518,128038,19-06-2023
W004,Mumbai,P003,46605,45618,19-06-2023
W005,Ahmedabad,P003,133798,133285,19-06-2023
W006,Jaipur,P003,126888,126090,19-06-2023
W004,Mumbai,P004,46773,44790,19-06-2023
W005,Ahmedabad,P004,119080,118645,19-06-2023
W006,Jaipur,P004,124086,123580,19-06-2023
W004,Mumbai,P005,47997,46960,19-06-2023
W005,Ahmedabad,P005,132567,131526,19-06-2023
W006,Jaipur,P005,114239,113974,19-06-2023
W004,Mumbai,P006,56624,55060,19-06-2023
W005,Ahmedabad,P006,118418,117465,19-06-2023
W006,Jaipur,P006,125441,124577,19-06-2023
W004,Mumbai,P001,52652,50578,20-06-2023
W005,Ahmedabad,P001,126760,126351,20-06-2023
W006,Jaipur,P001,127855,127348,20-06-2023
W004,Mumbai,P002,44192,42941,20-06-2023
W005,Ahmedabad,P002,122829,121578,20-06-2023
W006,Jaipur,P002,129395,128667,20-06-2023
W004,Mumbai,P003,46635,45188,20-06-2023
W005,Ahmedabad,P003,134302,133809,20-06-2023
W006,Jaipur,P003,127107,126096,20-06-2023
W004,Mumbai,P004,45910,44692,20-06-2023
W005,Ahmedabad,P004,119764,118878,20-06-2023
W006,Jaipur,P004,124699,124699,20-06-2023
W004,Mumbai,P005,48585,48071,20-06-2023
W005,Ahmedabad,P005,133150,132197,20-06-2023
W006,Jaipur,P005,115598,114509,20-06-2023
W004,Mumbai,P006,56312,54433,20-06-2023
W005,Ahmedabad,P006,118717,116543,20-06-2023
W006,Jaipur,P006,125828,125609,20-06-2023
W004,Mumbai,P001,52086,49975,21-06-2023
W005,Ahmedabad,P001,127859,126214,21-06-2023
W006,Jaipur,P001,128856,128078,21-06-2023
W004,Mumbai,P002,44279,41949,21-06-2023
W005,Ahmedabad,P002,122915,122175,21-06-2023
W006,Jaipur,P002,130004,129432,21-06-2023
W004,Mumbai,P003,46535,45381,21-06-2023
W005,Ahmedabad,P003,135156,134655,21-06-2023
W006,Jaipur,P003,127443,126932,21-06-2023
W004,Mumbai,P004,46009,45211,21-06-2023
W005,Ahmedabad,P004,120194,118705,21-06-2023
W006,Jaipur,P004,126015,125006,21-06-2023
W004,Mumbai,P005,49448,48013,21-06-2023
W005,Ahmedabad,P005,133574,133065,21-06-2023
W006,Jaipur,P005,115886,115252,21-06-2023
W004,Mumbai,P006,56049,55047,21-06-2023
W005,Ahmedabad,P006,118159,117385,21-06-2023
W006,Jaipur,P006,127225,126237,21-06-2023
W004,Mumbai,P001,51336,50413,22-06-2023
W005,Ahmedabad,P001,127575,126821,22-06-2023
W006,Jaipur,P001,129438,126954,22-06-2023
W004,Mumbai,P002,43027,42000,22-06-2023
W005,Ahmedabad,P002,123253,122122,22-06-2023
W006,Jaipur,P002,130510,129266,22-06-2023
W004,Mumbai,P003,46707,45627,22-06-2023
W005,Ahmedabad,P003,135981,133909,22-06-2023
W006,Jaipur,P003,128257,127472,22-06-2023
W004,Mumbai,P004,46308,44835,22-06-2023
W005,Ahmedabad,P004,119802,119307,22-06-2023
W006,Jaipur,P004,126103,125808,22-06-2023
W004,Mumbai,P005,49040,48507,22-06-2023
W005,Ahmedabad,P005,134091,133565,22-06-2023
W006,Jaipur,P005,116278,116278,22-06-2023
W004,Mumbai,P006,56553,54494,22-06-2023
W005,Ahmedabad,P006,118891,118194,22-06-2023
W006,Jaipur,P006,127743,127067,22-06-2023
W004,Mumbai,P001,51428,50262,23-06-2023
W005,Ahmedabad,P001,127836,127135,23-06-2023
W006,Jaipur,P001,127969,127451,23-06-2023
W004,Mumbai,P002,43502,42303,23-06-2023
W005,Ahmedabad,P002,123624,123385,23-06-2023
W006,Jaipur,P002,130767,130214,23-06-2023
W004,Mumbai,P003,47263,46190,23-06-2023
W005,Ahmedabad,P003,135545,135085,23-06-2023
W006,Jaipur,P003,129107,128629,23-06-2023
W004,Mumbai,P004,46188,44108,23-06-2023
W005,Ahmedabad,P004,120659,120097,23-06-2023
W006,Jaipur,P004,127160,126404,23-06-2023
W004,Mumbai,P005,49632,48565,23-06-2023
W005,Ahmedabad,P005,134690,133977,23-06-2023
W006,Jaipur,P005,117403,116695,23-06-2023
W004,Mumbai,P006,55822,54714,23-06-2023
W005,Ahmedabad,P006,119522,119022,23-06-2023
W006,Jaipur,P006,128394,127390,23-06-2023
W004,Mumbai,P001,51655,49121,24-06-2023
W005,Ahmedabad,P001,128527,127597,24-06-2023
W006,Jaipur,P001,128843,128589,24-06-2023
W004,Mumbai,P002,43448,41359,24-06-2023
W005,Ahmedabad,P002,124530,123276,24-06-2023
W006,Jaipur,P002,131358,130853,24-06-2023
W004,Mumbai,P003,47245,46750,24-06-2023
W005,Ahmedabad,P003,136140,134637,24-06-2023
W006,Jaipur,P003,129683,129683,24-06-2023
W004,Mumbai,P004,45163,42807,24-06-2023
W005,Ahmedabad,P004,121152,120382,24-06-2023
W006,Jaipur,P004,127458,126718,24-06-2023
W004,Mumbai,P005,49737,48806,24-06-2023
W005,Ahmedabad,P005,135148,134119,24-06-2023
W006,Jaipur,P005,117866,117647,24-06-2023
W004,Mumbai,P006,56309,56066,24-06-2023
W005,Ahmedabad,P006,120617,120413,24-06-2023
W006,Jaipur,P006,128984,127622,24-06-2023
W004,Mumbai,P001,50147,48170,25-06-2023
W005,Ahmedabad,P001,128622,127890,25-06-2023
W006,Jaipur,P001,129614,128683,25-06-2023
W004,Mumbai,P002,42941,41913,25-06-2023
W005,Ahmedabad,P002,124858,123639,25-06-2023
W006,Jaipur,P002,132434,131703,25-06-2023
W004,Mumbai,P003,48189,46924,25-06-2023
W005,Ahmedabad,P003,136075,135543,25-06-2023
W006,Jaipur,P003,131121,130227,25-06-2023
W004,Mumbai,P004,43988,42435,25-06-2023
W005,Ahmedabad,P004,121562,120791,25-06-2023
W006,Jaipur,P004,127898,127172,25-06-2023
W004,Mumbai,P005,50038,49000,25-06-2023
W005,Ahmedabad,P005,135350,134252,25-06-2023
W006,Jaipur,P005,118878,118400,25-06-2023
W004,Mumbai,P006,57662,56399,25-06-2023
W005,Ahmedabad,P006,122009,120997,25-06-2023
W006,Jaipur,P006,129218,128049,25-06-2023
W004,Mumbai,P001,49744,48371,26-06-2023
W005,Ahmedabad,P001,129463,128750,26-06-2023
W006,Jaipur,P001,130256,129442,26-06-2023
W004,Mumbai,P002,43456,41524,26-06-2023
W005,Ahmedabad,P002,125181,124414,26-06-2023
W006,Jaipur,P002,133245,132497,26-06-2023
W004,Mumbai,P003,48301,47485,26-06-2023
W005,Ahmedabad,P003,136920,136378,26-06-2023
W006,Jaipur,P003,131604,131392,26-06-2023
W004,Mumbai,P004,43719,42037,26-06-2023
W005,Ahmedabad,P004,122074,121108,26-06-2023
W006,Jaipur,P004,128455,128179,26-06-2023
W004,Mumbai,P005,50018,47881,26-06-2023
W005,Ahmedabad,P005,135270,134994,26-06-2023
W006,Jaipur,P005,119417,118382,26-06-2023
W004,Mumbai,P006,57679,56180,26-06-2023
W005,Ahmedabad,P006,122277,121261,26-06-2023
W006,Jaipur,P006,129329,128857,26-06-2023
W004,Mumbai,P001,49924,49208,27-06-2023
W005,Ahmedabad,P001,130303,130061,27-06-2023
W006,Jaipur,P001,130995,130419,27-06-2023
W004,Mumbai,P002,42871,41331,27-06-2023
W005,Ahmedabad,P002,125760,125212,27-06-2023
W006,Jaipur,P002,133843,132619,27-06-2023
W004,Mumbai,P003,48496,47731,27-06-2023
W005,Ahmedabad,P003,137389,136389,27-06-2023
W006,Jaipur,P003,132403,131921,27-06-2023
W004,Mumbai,P004,43351,41624,27-06-2023
