Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost,Total_COGs
O126863,P002,C0007,287,09-04-2024,W012,143500,100450
O126864,P003,C0757,248,09-04-2024,W010,124000,74400
O126865,P006,C0038,251,09-04-2024,W002,313750,238450
O126866,P003,C0849,223,09-04-2024,W014,111500,66900
O126867,P003,C1695,265,09-04-2024,W008,132500,79500
O126868,P005,C1614,272,09-04-2024,W004,340000,261800
O126869,P001,C0464,263,09-04-2024,W013,131500,99940
O126870,P001,C1275,281,09-04-2024,W003,140500,106780
O126871,P002,C1741,220,09-04-2024,W004,110000,77000
O126872,P002,C1514,243,09-04-2024,W010,121500,85050
O126873,P005,C1930,293,09-04-2024,W002,366250,282012.5
O126874,P001,C0387,223,09-04-2024,W015,111500,84740
O126875,P005,C1318,240,09-04-2024,W013,300000,231000
O126876,P003,C1778,280,09-04-2024,W012,140000,84000
O126877,P004,C0228,210,09-04-2024,W004,315000,252000
O126878,P005,C1983,288,09-04-2024,W005,360000,277200
O126879,P002,C0024,286,09-04-2024,W010,143000,100100
O126880,P005,C1764,285,09-04-2024,W003,356250,274312.5
O126881,P003,C0238,217,09-04-2024,W010,108500,65100
O126882,P006,C1947,202,09-04-2024,W012,252500,191900
O126883,P001,C0992,284,09-04-2024,W006,142000,107920
O126884,P006,C1994,245,09-04-2024,W004,306250,232750
O126885,P005,C0899,243,09-04-2024,W015,303750,233887.5
O126886,P002,C0117,201,09-04-2024,W015,100500,70350
O126887,P006,C1245,216,09-04-2024,W004,270000,205200
O126888,P002,C1570,286,09-04-2024,W015,143000,100100
O126889,P005,C0409,282,09-04-2024,W012,352500,271425
O126890,P002,C1717,279,09-04-2024,W005,139500,97650
O126891,P004,C1402,253,09-04-2024,W010,379500,303600
O126892,P006,C1681,230,09-04-2024,W003,287500,218500
O126893,P006,C0652,207,09-04-2024,W005,258750,196650
O126894,P005,C0619,259,09-04-2024,W004,323750,249287.5
O126895,P001,C0259,202,09-04-2024,W006,101000,76760
O126896,P001,C0963,254,09-04-2024,W010,127000,96520
O126897,P006,C1234,281,09-04-2024,W012,351250,266950
O126898,P005,C0019,288,09-04-2024,W005,360000,277200
O126899,P002,C1226,282,09-04-2024,W010,141000,98700
O126900,P005,C0556,249,09-04-2024,W014,311250,239662.5
O126901,P005,C0398,297,09-04-2024,W005,371250,285862.5
O126902,P003,C0993,235,09-04-2024,W009,117500,70500
O126903,P001,C0005,241,09-04-2024,W006,120500,91580
O126904,P001,C0635,225,09-04-2024,W010,112500,85500
O126905,P001,C1031,226,09-04-2024,W002,113000,85880
O126906,P006,C1828,254,09-04-2024,W010,317500,241300
O126907,P002,C0760,255,09-04-2024,W015,127500,89250
O126908,P002,C0908,200,09-04-2024,W010,100000,70000
O126909,P002,C0134,202,09-04-2024,W015,101000,70700
O126910,P004,C0287,275,09-04-2024,W006,412500,330000
O126911,P004,C0282,234,09-04-2024,W010,351000,280800
O126912,P006,C0097,207,09-04-2024,W010,258750,196650
O126913,P002,C0822,284,09-04-2024,W002,142000,99400
O126914,P003,C1046,203,09-04-2024,W015,101500,60900
O126915,P003,C1021,237,09-04-2024,W005,118500,71100
O126916,P002,C0694,209,09-04-2024,W004,104500,73150
O126917,P001,C1890,248,09-04-2024,W004,124000,94240
O126918,P002,C0561,206,09-04-2024,W005,103000,72100
O126919,P003,C0969,214,09-04-2024,W010,107000,64200
O126920,P005,C0076,233,09-04-2024,W004,291250,224262.5
O126921,P002,C1884,250,09-04-2024,W004,125000,87500
O126922,P001,C0425,200,09-04-2024,W015,100000,76000
O126923,P005,C0584,273,09-04-2024,W013,341250,262762.5
O126924,P006,C0653,267,09-04-2024,W015,333750,253650
O126925,P004,C1077,274,09-04-2024,W013,411000,328800
O126926,P005,C0261,218,09-04-2024,W010,272500,209825
O126927,P004,C1839,229,09-04-2024,W004,343500,274800
O126928,P001,C1934,258,09-04-2024,W004,129000,98040
O126929,P003,C0254,242,09-04-2024,W003,121000,72600
O126930,P005,C0426,252,09-04-2024,W014,315000,242550
O126931,P004,C1565,282,09-04-2024,W010,423000,338400
O126932,P006,C0228,293,09-04-2024,W004,366250,278350
O126933,P001,C0492,207,09-04-2024,W014,103500,78660
O126934,P001,C1673,226,09-04-2024,W015,113000,85880
O126935,P005,C0425,226,09-04-2024,W015,282500,217525
O126936,P002,C1087,276,09-04-2024,W006,138000,96600
O126937,P006,C0039,206,09-04-2024,W009,257500,195700
O126938,P001,C0208,267,09-04-2024,W003,133500,101460
O126939,P004,C0168,282,09-04-2024,W004,423000,338400
O126940,P004,C0573,220,09-04-2024,W013,330000,264000
O126941,P004,C0412,208,09-04-2024,W010,312000,249600
O126942,P005,C1426,211,09-04-2024,W012,263750,203087.5
O126943,P004,C0065,247,09-04-2024,W003,370500,296400
O126944,P006,C1516,276,09-04-2024,W015,345000,262200
O126945,P004,C1742,282,09-04-2024,W005,423000,338400
O126946,P003,C0491,278,10-04-2024,W010,139000,83400
O126947,P005,C1568,230,10-04-2024,W002,287500,221375
O126948,P002,C1568,271,10-04-2024,W002,135500,94850
O126949,P001,C1285,286,10-04-2024,W010,143000,108680
O126950,P006,C1637,296,10-04-2024,W007,370000,281200
O126951,P003,C1371,276,10-04-2024,W011,138000,82800
O126952,P003,C0173,233,10-04-2024,W006,116500,69900
O126953,P001,C0055,278,10-04-2024,W015,139000,105640
O126954,P002,C1142,268,10-04-2024,W003,134000,93800
O126955,P003,C0329,297,10-04-2024,W011,148500,89100
O126956,P001,C1813,293,10-04-2024,W004,146500,111340
O126957,P001,C0742,272,10-04-2024,W015,136000,103360
O126958,P004,C1789,291,10-04-2024,W013,436500,349200
O126959,P003,C1863,215,10-04-2024,W014,107500,64500
O126960,P004,C1849,250,10-04-2024,W005,375000,300000
O126961,P003,C0040,228,10-04-2024,W014,114000,68400
O126962,P005,C0980,235,10-04-2024,W015,293750,226187.5
O126963,P002,C1748,291,10-04-2024,W015,145500,101850
O126964,P006,C0253,226,10-04-2024,W010,282500,214700
O126965,P006,C0345,267,10-04-2024,W010,333750,253650
O126966,P005,C0385,225,10-04-2024,W005,281250,216562.5
O126967,P006,C1849,234,10-04-2024,W005,292500,222300
O126968,P005,C1999,226,10-04-2024,W003,282500,217525
O126969,P003,C1090,282,10-04-2024,W004,141000,84600
O126970,P001,C0773,247,10-04-2024,W003,123500,93860
O126971,P004,C0174,233,10-04-2024,W006,349500,279600
O126972,P002,C0836,288,10-04-2024,W004,144000,100800
O126973,P004,C1882,293,10-04-2024,W014,439500,351600
O126974,P001,C1272,245,10-04-2024,W012,122500,93100
O126975,P003,C1469,296,10-04-2024,W013,148000,88800
O126976,P002,C1053,202,10-04-2024,W001,101000,70700
O126977,P004,C1617,222,10-04-2024,W015,333000,266400
O126978,P005,C0069,203,10-04-2024,W002,253750,195387.5
O126979,P005,C1687,214,10-04-2024,W004,267500,205975
O126980,P001,C0657,209,10-04-2024,W015,104500,79420
O126981,P004,C0486,284,10-04-2024,W004,426000,340800
O126982,P003,C1576,206,10-04-2024,W010,103000,61800
O126983,P005,C1597,253,10-04-2024,W006,316250,243512.5
O126984,P004,C0306,253,10-04-2024,W008,379500,303600
O126985,P003,C0840,271,10-04-2024,W004,135500,81300
O126986,P005,C1829,270,10-04-2024,W015,337500,259875
O126987,P002,C1456,259,10-04-2024,W014,129500,90650
O126988,P006,C1270,287,10-04-2024,W013,358750,272650
O126989,P001,C1121,242,10-04-2024,W004,121000,91960
O126990,P004,C1740,296,10-04-2024,W004,444000,355200
O126991,P004,C1577,288,10-04-2024,W012,432000,345600
O126992,P004,C1855,273,10-04-2024,W013,409500,327600
O126993,P006,C1465,267,10-04-2024,W012,333750,253650
O126994,P004,C1111,249,10-04-2024,W004,373500,298800
O126995,P003,C0298,221,10-04-2024,W012,110500,66300
O126996,P004,C1510,245,10-04-2024,W010,367500,294000
O126997,P001,C0709,244,10-04-2024,W010,122000,92720
O126998,P001,C1388,262,10-04-2024,W006,131000,99560
O126999,P003,C0947,241,10-04-2024,W002,120500,72300
O127000,P003,C0106,271,10-04-2024,W006,135500,81300
O127001,P004,C1995,276,10-04-2024,W005,414000,331200
O127002,P001,C0106,238,10-04-2024,W006,119000,90440
O127003,P005,C0490,253,10-04-2024,W010,316250,243512.5
O127004,P005,C0666,245,10-04-2024,W013,306250,235812.5
O127005,P001,C0102,244,10-04-2024,W015,122000,92720
O127006,P005,C1157,268,10-04-2024,W012,335000,257950
O127007,P003,C1798,299,10-04-2024,W015,149500,89700
O127008,P006,C1162,225,10-04-2024,W002,281250,213750
O127009,P005,C1310,232,10-04-2024,W013,290000,223300
O127010,P003,C0973,244,10-04-2024,W015,122000,73200
O127011,P001,C0541,265,10-04-2024,W009,132500,100700
O127012,P001,C1213,203,10-04-2024,W013,101500,77140
O127013,P004,C1509,205,10-04-2024,W002,307500,246000
O127014,P006,C0765,262,10-04-2024,W004,327500,248900
O127015,P003,C0799,227,10-04-2024,W006,113500,68100
O127016,P004,C1129,211,10-04-2024,W015,316500,253200
O127017,P001,C1476,252,10-04-2024,W001,126000,95760
O127018,P005,C0838,250,10-04-2024,W015,312500,240625
O127019,P002,C0048,266,10-04-2024,W012,133000,93100
O127020,P006,C1255,263,10-04-2024,W015,328750,249850
O127021,P004,C1583,265,10-04-2024,W004,397500,318000
O127022,P005,C1353,284,10-04-2024,W010,355000,273350
O127023,P002,C0072,206,10-04-2024,W006,103000,72100
O127024,P001,C0688,290,10-04-2024,W003,145000,110200
O127025,P001,C0108,291,10-04-2024,W004,145500,110580
O127026,P004,C1083,222,10-04-2024,W015,333000,266400
O127027,P001,C0452,210,10-04-2024,W010,105000,79800
O127028,P002,C0892,226,10-04-2024,W008,113000,79100
O127029,P003,C1578,226,10-04-2024,W012,113000,67800
O127030,P004,C0945,254,10-04-2024,W014,381000,304800
O127031,P004,C1018,276,10-04-2024,W010,414000,331200
O127032,P002,C1719,232,10-04-2024,W005,116000,81200
O127033,P004,C0345,202,10-04-2024,W010,303000,242400
O127034,P003,C0046,261,10-04-2024,W006,130500,78300
O127035,P005,C1356,297,10-04-2024,W004,371250,285862.5
O127036,P006,C0262,254,10-04-2024,W010,317500,241300
O127037,P002,C0313,287,10-04-2024,W014,143500,100450
O127038,P001,C0002,265,10-04-2024,W004,132500,100700
O127039,P005,C1058,268,10-04-2024,W015,335000,257950
O127040,P004,C1248,222,10-04-2024,W015,333000,266400
O127041,P006,C0303,267,10-04-2024,W015,333750,253650
O127042,P006,C1121,293,10-04-2024,W004,366250,278350
O127043,P006,C1032,251,10-04-2024,W008,313750,238450
O127044,P004,C1786,225,10-04-2024,W004,337500,270000
O127045,P003,C0701,293,10-04-2024,W015,146500,87900
O127046,P005,C0127,222,10-04-2024,W002,277500,213675
O127047,P005,C0609,268,10-04-2024,W007,335000,257950
O127048,P002,C1287,286,10-04-2024,W002,143000,100100
O127049,P003,C0552,291,10-04-2024,W004,145500,87300
O127050,P001,C0224,288,10-04-2024,W005,144000,109440
O127051,P006,C0937,259,10-04-2024,W006,323750,246050
O127052,P003,C1111,238,10-04-2024,W004,119000,71400
O127053,P006,C0826,296,10-04-2024,W010,370000,281200
O127054,P001,C1646,299,10-04-2024,W010,149500,113620
O127055,P003,C1782,252,10-04-2024,W005,126000,75600
O127056,P003,C0128,208,10-04-2024,W002,104000,62400
O127057,P002,C0541,272,10-04-2024,W009,136000,95200
O127058,P006,C1309,209,10-04-2024,W003,261250,198550
O127059,P005,C0148,240,10-04-2024,W015,300000,231000
O127060,P002,C0052,205,10-04-2024,W015,102500,71750
O127061,P006,C1842,246,10-04-2024,W012,307500,233700
O127062,P003,C0269,220,10-04-2024,W006,110000,66000
O127063,P006,C1798,200,10-04-2024,W015,250000,190000
O127064,P005,C0812,226,10-04-2024,W005,282500,217525
O127065,P004,C0366,219,10-04-2024,W012,328500,262800
O127066,P004,C0176,226,10-04-2024,W004,339000,271200
O127067,P003,C0161,283,10-04-2024,W006,141500,84900
O127068,P003,C1705,230,10-04-2024,W006,115000,69000
O127069,P005,C0062,254,10-04-2024,W005,317500,244475
O127070,P006,C0676,218,10-04-2024,W012,272500,207100
O127071,P003,C0994,271,10-04-2024,W014,135500,81300
O127072,P006,C0149,264,10-04-2024,W013,330000,250800
O127073,P003,C0187,221,10-04-2024,W010,110500,66300
O127074,P001,C1706,279,10-04-2024,W001,139500,106020
O127075,P002,C1309,227,10-04-2024,W003,113500,79450
O127076,P004,C0549,253,10-04-2024,W013,379500,303600
O127077,P004,C1269,262,10-04-2024,W004,393000,314400
O127078,P001,C1370,259,10-04-2024,W015,129500,98420
O127079,P001,C1450,235,10-04-2024,W014,117500,89300
O127080,P006,C1822,293,10-04-2024,W015,366250,278350
O127081,P006,C0442,204,10-04-2024,W010,255000,193800
O127082,P005,C1982,254,10-04-2024,W012,317500,244475
O127083,P004,C1878,213,10-04-2024,W010,319500,255600
O127084,P003,C1332,264,10-04-2024,W002,132000,79200
O127085,P006,C0706,294,10-04-2024,W010,367500,279300
O127086,P006,C0797,206,10-04-2024,W015,257500,195700
O127087,P005,C0553,236,10-04-2024,W002,295000,227150
O127088,P001,C0352,225,10-04-2024,W002,112500,85500
O127089,P002,C1578,295,10-04-2024,W012,147500,103250
O127090,P001,C0524,291,10-04-2024,W007,145500,110580
O127091,P003,C1967,273,10-04-2024,W005,136500,81900
O127092,P002,C1590,240,10-04-2024,W004,120000,84000
O127093,P006,C0208,258,10-04-2024,W003,322500,245100
O127094,P004,C0282,231,10-04-2024,W010,346500,277200
O127095,P004,C0961,251,10-04-2024,W015,376500,301200
O127096,P001,C1205,223,10-04-2024,W010,111500,84740
O127097,P005,C1569,268,10-04-2024,W015,335000,257950
O127098,P003,C0994,257,10-04-2024,W014,128500,77100
O127099,P006,C0954,284,10-04-2024,W006,355000,269800
O127100,P001,C0569,250,10-04-2024,W004,125000,95000
O127101,P002,C0364,226,10-04-2024,W010,113000,79100
O127102,P003,C0531,276,10-04-2024,W012,138000,82800
O127103,P002,C1725,206,10-04-2024,W005,103000,72100
O127104,P004,C0496,273,10-04-2024,W003,409500,327600
O127105,P001,C0365,255,10-04-2024,W002,127500,96900
O127106,P004,C0012,296,10-04-2024,W015,444000,355200
O127107,P002,C1145,261,10-04-2024,W002,130500,91350
O127108,P001,C1689,201,10-04-2024,W004,100500,76380
O127109,P002,C1626,213,10-04-2024,W006,106500,74550
O127110,P005,C1767,210,10-04-2024,W015,262500,202125
O127111,P005,C1943,202,10-04-2024,W015,252500,194425
O127112,P004,C0236,202,10-04-2024,W001,303000,242400
O127113,P004,C1213,266,10-04-2024,W013,399000,319200
O127114,P001,C0922,200,10-04-2024,W002,100000,76000
O127115,P002,C0365,290,10-04-2024,W002,145000,101500
O127116,P001,C1290,285,10-04-2024,W010,142500,108300
O127117,P004,C0965,261,10-04-2024,W005,391500,313200
O127118,P001,C1364,284,10-04-2024,W005,142000,107920
O127119,P006,C1443,237,10-04-2024,W004,296250,225150
O127120,P002,C0487,268,10-04-2024,W010,134000,93800
O127121,P004,C0161,255,10-04-2024,W006,382500,306000
O127122,P001,C1344,289,10-04-2024,W005,144500,109820
O127123,P004,C0129,247,10-04-2024,W015,370500,296400
O127124,P006,C1618,205,10-04-2024,W005,256250,194750
O127125,P003,C1114,224,10-04-2024,W008,112000,67200
O127126,P004,C1657,216,10-04-2024,W003,324000,259200
O127127,P002,C1076,260,10-04-2024,W002,130000,91000
O127128,P001,C1432,283,10-04-2024,W002,141500,107540
O127129,P001,C0705,260,10-04-2024,W004,130000,98800
O127130,P004,C0570,204,10-04-2024,W014,306000,244800
O127131,P004,C0058,233,10-04-2024,W014,349500,279600
O127132,P003,C0334,273,10-04-2024,W002,136500,81900
O127133,P004,C0425,210,10-04-2024,W015,315000,252000
O127134,P005,C1483,278,10-04-2024,W012,347500,267575
O127135,P003,C0740,221,10-04-2024,W015,110500,66300
O127136,P005,C0454,270,10-04-2024,W015,337500,259875
O127137,P004,C0425,202,10-04-2024,W015,303000,242400
O127138,P005,C0317,260,10-04-2024,W004,325000,250250
O127139,P005,C0362,258,10-04-2024,W010,322500,248325
O127140,P001,C1769,203,10-04-2024,W010,101500,77140
O127141,P003,C1093,271,10-04-2024,W004,135500,81300
O127142,P002,C1294,294,10-04-2024,W006,147000,102900
O127143,P001,C0116,224,10-04-2024,W013,112000,85120
O127144,P004,C1790,295,10-04-2024,W013,442500,354000
O127145,P004,C1682,270,10-04-2024,W015,405000,324000
O127146,P005,C1520,216,10-04-2024,W006,270000,207900
O127147,P004,C0831,259,10-04-2024,W002,388500,310800
O127148,P004,C1527,240,10-04-2024,W010,360000,288000
O127149,P002,C1940,294,10-04-2024,W004,147000,102900
O127150,P002,C0041,257,10-04-2024,W002,128500,89950
O127151,P004,C1338,277,10-04-2024,W005,415500,332400
O127152,P001,C1825,238,10-04-2024,W011,119000,90440
O127153,P004,C1487,265,10-04-2024,W002,397500,318000
O127154,P005,C1682,283,10-04-2024,W015,353750,272387.5
O127155,P004,C1894,218,10-04-2024,W007,327000,261600
O127156,P006,C1947,205,10-04-2024,W012,256250,194750
O127157,P006,C1303,275,10-04-2024,W010,343750,261250
O127158,P005,C0035,233,10-04-2024,W014,291250,224262.5
O127159,P004,C1052,284,10-04-2024,W008,426000,340800
O127160,P001,C0101,208,10-04-2024,W004,104000,79040
O127161,P004,C0927,224,10-04-2024,W010,336000,268800
O127162,P003,C1108,293,10-04-2024,W003,146500,87900
O127163,P001,C0129,228,10-04-2024,W015,114000,86640
O127164,P003,C1204,284,10-04-2024,W010,142000,85200
O127165,P006,C0048,213,10-04-2024,W012,266250,202350
O127166,P001,C1904,293,10-04-2024,W005,146500,111340
O127167,P003,C1867,273,10-04-2024,W015,136500,81900
O127168,P006,C0584,200,10-04-2024,W013,250000,190000
O127169,P001,C1191,276,10-04-2024,W004,138000,104880
O127170,P001,C0770,210,10-04-2024,W005,105000,79800
O127171,P006,C1834,243,10-04-2024,W008,303750,230850
O127172,P006,C1409,297,10-04-2024,W014,371250,282150
O127173,P006,C1980,247,10-04-2024,W002,308750,234650
O127174,P002,C0835,297,10-04-2024,W014,148500,103950
O127175,P001,C0809,239,10-04-2024,W002,119500,90820
O127176,P002,C1405,250,10-04-2024,W012,125000,87500
O127177,P001,C1970,277,10-04-2024,W010,138500,105260
O127178,P003,C0266,285,10-04-2024,W006,142500,85500
O127179,P006,C1067,283,10-04-2024,W004,353750,268850
O127180,P005,C1442,220,10-04-2024,W009,275000,211750
O127181,P006,C0021,265,10-04-2024,W012,331250,251750
O127182,P002,C0633,253,10-04-2024,W008,126500,88550
O127183,P003,C0531,261,10-04-2024,W012,130500,78300
O127184,P005,C0472,217,10-04-2024,W001,271250,208862.5
O127185,P001,C1489,262,10-04-2024,W002,131000,99560
O127186,P003,C1952,234,10-04-2024,W014,117000,70200
O127187,P004,C1028,200,10-04-2024,W015,300000,240000
O127188,P005,C0063,290,10-04-2024,W005,362500,279125
O127189,P004,C1023,200,10-04-2024,W003,300000,240000
O127190,P001,C1678,219,10-04-2024,W015,109500,83220
O127191,P003,C1474,248,10-04-2024,W002,124000,74400
O127192,P001,C1401,271,10-04-2024,W004,135500,102980
O127193,P004,C0194,246,10-04-2024,W015,369000,295200
O127194,P003,C1753,243,10-04-2024,W012,121500,72900
O127195,P003,C0704,217,10-04-2024,W004,108500,65100
O127196,P005,C1537,231,10-04-2024,W007,288750,222337.5
O127197,P004,C0473,258,10-04-2024,W015,387000,309600
O127198,P002,C0016,239,10-04-2024,W002,119500,83650
O127199,P004,C1667,238,10-04-2024,W003,357000,285600
O127200,P002,C1020,275,10-04-2024,W004,137500,96250
O127201,P001,C1101,207,10-04-2024,W003,103500,78660
O127202,P004,C0326,283,10-04-2024,W008,424500,339600
O127203,P003,C0215,247,10-04-2024,W005,123500,74100
O127204,P006,C1367,298,10-04-2024,W002,372500,283100
O127205,P003,C0500,239,10-04-2024,W004,119500,71700
O127206,P001,C0264,257,10-04-2024,W015,128500,97660
O127207,P005,C1320,277,10-04-2024,W005,346250,266612.5
O127208,P006,C1456,227,10-04-2024,W014,283750,215650
O127209,P002,C0659,233,10-04-2024,W005,116500,81550
O127210,P005,C0978,219,10-04-2024,W003,273750,210787.5
O127211,P003,C0702,228,10-04-2024,W014,114000,68400
O127212,P006,C0352,220,10-04-2024,W002,275000,209000
O127213,P006,C1978,260,10-04-2024,W006,325000,247000
O127214,P002,C0800,227,10-04-2024,W010,113500,79450
O127215,P005,C1088,209,10-04-2024,W009,261250,201162.5
O127216,P004,C0663,258,10-04-2024,W012,387000,309600
O127217,P003,C1843,211,10-04-2024,W011,105500,63300
O127218,P004,C0037,277,10-04-2024,W010,415500,332400
O127219,P006,C1066,295,11-04-2024,W010,368750,280250
O127220,P003,C1597,291,11-04-2024,W006,145500,87300
O127221,P006,C0084,267,11-04-2024,W004,333750,253650
O127222,P006,C1337,237,11-04-2024,W012,296250,225150
